title,url,descriptions
Ek Nath Dhakal,https://en.wikipedia.org/wiki/Ek_Nath_Dhakal,"Ek Nath Dhakal (Nepali: एकनाथ ढकाल) (born 13 August 1974) is a  politician belonging to the  and served as Minister for the Ministry of Peace and Reconstruction of the Government of Nepal. He is the head of the Nepal chapter of the Universal Peace Federation a United Nations ECOSOC status international Peace organization.
Dhakal was born in 1974 in the . He received his formal education from the  in  where he studied political science for two years followed by three years of study in sociology and anthropology. His public life started as an independent student leader and social activist carrying out humanitarian service project. He has received honors from both  and abroad including the “Youth of the Year” award with gold medal in 2007.  He is married to Mrs. Blessie Gadon Dhakal who is from .
In the  the Nepal Pariwar Dal won one seat through the  vote. The party selected Dhakal as its representative in the assembly.
Dhakal served on various parliamentary committees such as the Security Special Committee International Relations and Human Rights Committee and Constitutional Committee during 2008–2012. Dhakal also serves as secretary general of the Youth Federation of World Peace Asia.
In 2009 Dhakal made a statement on the agenda entitled  at the Second Committee of the United Nations' 64th session of the General Assembly.
On October 31 2010 the magazine  published by  criticized Dhakal for the arrangements surrounding Vice President 's visit to  on October 7 2010. Dhakal brought  to Nepal to promote relations between Nepal and S Korea.
Nepali Times covered the detail story of South Korea's Unification Church is affiliated to a Nepali political party that has a minister in the cabinet 
and ""A religious group that mixes business and politics"" on it April edition of 2016 reported by Reporter Seulki Lee.


Dhakal serves in the Constitutional Committee of the Constituent Assembly and was appointed as a cabinet Minister on May 16 2012; he is the first Minister for  of the Government of Nepal.  Dhakal is a convener of the  (SAPI) and is involved in Nepal's ongoing peace process.  In January 2013 Dhakal told the international community that Nepalese political leaders are capable to short out the political deadlock of the country.
On January 24 2013 Dhakal met with the  president  in New Delhi India. Dhakal has undertaken a poverty alleviation project in the Gorkha district with the aim to improve conditions for the 25.2% poor people of the country. 
Dhakal is a comparative new figure in Nepalese politics and in February 2013 his name was brought out by Nepalese media as a possible candidate for prime minister to lead Nepal's consensus government for the purpose of holding elections.
Dhakal launches National Public Awareness Campaign with motto ""Nation and People First"" throughout the nation. 
Dhakal's party ""Nepal Pariwar Dal"" announced candidates in all 240 constituency of Nepal for the election of the Constituent Assembly scheduled on November 19 2013. On October 9 2013 Dhakal claimed that  is fourth political power in Nepal. Dhakal wishes to develop his party as alternative democratic forces in his country.
Dhakal was re-elected in the  for a four-year term. Dhakal serves in the most powerful parliamentary committee . Dhakal serves as Global Vice President of  based in Korea. Dhakal also a Member of the  based in . Dhakal advocates  and said at one of the religious function organized in his district  that representatives do not belong to a particular religion and ethnicity instead they represent the whole country and goodness of all faiths. Ek Nath Dhakal founded  for building a culture of peace based on rule of law democracy service and universally shared values on November 6 2014. The inaugural assembly was presided by Speaker of the Legislature Parliament of Nepal Subash Chandra Nembang and lawmakers from Nepal and India were in attendance. Peace advocate Dhakal is active in promoting multidimensional peace in South Asia.
Ek Nath Dhakal is a pro traditional family values activist. He organized a ""Multicultural Family Educational Peace Festival 2015"" at  in Kathmandu Nepal on February 21 2015 which attracted seventy thousand people. Dhakal urged India that its ""unequivocal recognition"" of Nepalese constitution would go a long way in reducing the current tensions and restoring cordial relations between the two countries during his meeting with Indian politicians in New Delhi on October 4 2015. Ek Nath Dhakal is appointed as Minister for the  by Prime Minister KP Sharma Oli. Ek Nath Dhakal was also nominated as Chairman of the International Association of Parliamentarians for Peace (IAPP) Asia. Dhakal shared his views with Republica on Feb. 17 2018 and asked Nepali youth to seriously consider joining politics if they do not want to be ruled by those they do not like. 
Ek Nath Dhakal was one of the key person organized Asia Pacific Summit 2018 - Nepal on November 30 to December 3 2018 in Kathmandu Nepal.The Summit was aim to highlight Nepal's success in peace process and constitution-making according to Eknath Dhakal. The Summit was one of the biggest event of its kind organized in Nepal and was also most debated event. Nepal Prime Minister KP Sharma Oli presided and opened the Summit along with several current heads of state and government. Dhakal met with many world leaders heads of state and government on his peace mission including Myanmar's democratic icon Aung San Suu Kyi. Eknath Dhakal's “Family Party” making  forays in Nepal politics  on lines of India's Aam Admi party (AAP) seeking to create “New Nepal”. Ek Nath Dhakal is named as “Special Global Envoy” of World Summit during the 7th Rally of Hope. On November 22 2022 Dhakal is re-elected as President of Nepal Family Party from the 3rd General Convention of the Party conducted with theme ‘Let us eliminate all sorts of discriminations: build a cultured prosperous and inclusive Nepal’. Dhakal's party  has joined UML led political alliance to contest general election to be held on November 20 2022. Dhakal is contesting a seat in the .Ek Nath Dhakal elected as the Member of the House of Representatives of the Federal Parliament of Nepal for the 3rd time from the general election held on November 20 2022."
Tirtha Ram Dangol,https://en.wikipedia.org/wiki/Tirtha_Ram_Dangol,Tirtha Ram Dangol (: ) is a  politician. He was elected to the  in the  on behalf of the .
Sher Bahadur Deuba,https://en.wikipedia.org/wiki/Sher_Bahadur_Deuba,"Sher Bahadur Deuba
  (:   ; born 13 June 1946) is a Nepali politician and former . He has also been serving as the president of the  since 2016. Deuba has served five terms as the prime minister (1995–1997 2001–2002 2004–2005 2017–2018 and 2021-2022) and is the  for the parliamentary constituency of .
Born and raised in  a remote village in  Deuba completed his primary education there and secondary education in . He completed his higher education from  In 1991 he was elected to the  and served as the  in the cabinet led by . Deuba became prime minister after  tried to dissolve the parliament for a second time in two years in 1995. He oversaw the signature of the  with  during his first term. His second premiership started in July 2001 amidst the  and he later declared a  and listed the  as a ""terrorist organisation"". He was dismissed by  in October 2002 but after public backlash he was reappointed prime minister in June 2004. He was arrested after  by the  and was released in February 2006 after the Supreme Court declared his arrest unlawful.
Deuba was sworn in as prime minister for a fourth stint in June 2017 as per an agreement to form a rotational government by Congress and CPN (Maoist Centre). His government successfully conducted the elections of all three levels of government in different phases in 2017. On 12 July 2021 the  ordered the appointment of Deuba as prime minister within 28 hours and he was appointed prime minister for a fifth term by   in accordance with Article 76(5) of the  the next day.
Deuba is married to . They have one son.
Deuba was born on 13 June 1946 in  a remote village in  of  (present-day  ). He received his primary education from Asigram Primary School and secondary education from Mahendra Higher Sec. School and Sitaram Higher Secondary School in . After completing  Deuba was enrolled in the  for higher education.
He registered at the  (LSE) in 1989 under the ""research fee"" category which allowed him ""to use the LSE library and have a professor assigned for general guidance but not take classes"". Deuba however never published any work at the LSE. Deuba was in London when the  broke out where he campaigned for the revolution. The  had cancelled his ; subsequently he had to depend on a loan given by Nepalis worked for the  irregularly and temporarily lived at a restaurant. He left the school in 1990.
He began his political career as a student and alongside others founded the  a student wing of the . From 1971 to 1980 he served as president of the student wing. During the 1960s and 1970s Deuba was jailed intermittently for nine years for working against the .
Deuba was an active campaigner during the  which dissolved the partyless Panchayat system and ushered in the beginning of multiparty democracy. In the  he was elected to the  from Dadeldhura 1. He served as the  in the cabinet of . After Koirala dissolved the parliament and his government was defeated in the  Deuba was elected parliamentary party leader of the Nepali Congress. After  tried to dissolve the parliament again in 1995 which was declared unconstitutional by the  Deuba was appointed Prime Minister in 1995 and led a coalition government with the .
On 12 February 1996 he signed the  with the  regarding the development of the watershed of the . His administration which witnessed the beginning of the  fell in March 1997 and he was succeeded by  who led a minority coalition government.
Following the resignation of Girija Prasad Koirala as prime minister Deuba defeated  to become the parliamentary party leader of the Nepali Congress and was appointed Prime Minister for a second time on 26 July 2001. He became prime minister shortly after the  and during the heights of the Maoist insurgency and he soon announced a ceasefire with the . In August 2001 he began peace talks with the Maoists but after the Maoists pulled out of talks and attacked the army in November 2001 Deuba declared a  and the Communist Party of Nepal (Maoist) was listed as a ""terrorist organisation"".
In early 2002 Deuba requested a dissolution of the parliament in order to hold fresh elections. The same year he founded the breakaway party . In October 2002  took over the democratically elected Government led by Sher Bahadur Deuba.
After two other governments in two years Deuba was reappointed as prime minister by King Gyanendra on 4 June 2004. A year later following the  led by the king who suspended the constitution and assumed direct authority Deuba and his cabinet members were put under house arrest and ""key constitutional rights were suspended soldiers enforced complete censorship and communications were cut"". In July 2005 he was sentenced to two years in prison by former  but was subsequently released on 13 February 2006 after the prison sentence  was outlawed by the Supreme Court of Nepal. In September 2007 Deuba dissolved his splinter party and rejoined the Nepali Congress.
In the  held on 10 April 2008 Deuba was nominated by the Nepali Congress as its candidate for both Dadeldhura 1 and  constituencies. He won from both the constituencies and gave up his Kanchanpur 4 seat where he was replaced by Harish Thakulla of the  who he defeated in the general election after a by-election.
In the subsequent vote for prime minister held in the  on 15 August 2008 Deuba was nominated as the Nepali Congress candidate but was defeated by  of the . Deuba received 113 votes while Dahal received 464.
In 2009 after the fall of the Dahal-led government and the ailing health of party president Girija Prasad Koirala Deuba put up his candidacy to become the parliamentary party leader of the Nepali Congress in a bid to become the prime minister again but was defeated by .
Deuba a veteran leader of  was chosen party president for the first time from the 13th general convention of the party beating . He ran alongside Senior Congress Leader  as his General Secretary and  as his Treasurer.
He eventually assigned  as party Vice-president Purna Bahadur Khadka as general secretary and  deputy general secretary.
After the death of  in 2016 Deuba was elected president of the Nepali Congress at the party's thirteenth general convention defeating his intra-party rival Ram Chandra Poudel receiving almost 60% of the votes cast.
In August 2016 Deuba struck a deal with Pushpa Kamal Dahal to lead a rotational government led by the CPN (Maoist Centre) and the Nepali Congress for nine months each in the lead to the general elections in late 2017. Per the agreement he was sworn in as Prime Minister for a fourth stint on 7 June 2017. On 17 October 2017 all ministers from the CPN (Maoist Centre) left the cabinet after they formed an electoral alliance with the  in preparation for the  and rescinded support to the Deuba government.
Deuba was in charge of the government that successfully conducted elections of all three levels (  and ) in different phases in 2017. He resigned on 15 February 2018 paving way for  leader of the  the largest party in the 2017 polls to become prime minister.
On 21 May 2021 after prime minister KP Sharma Oli failed to obtain a  in the House of Representatives the opposition alliance – comprising the Nepali Congress Communist Party of Nepal (Maoist Centre) the  faction of the CPN (UML) and  faction of the  – asked the president to appoint Deuba prime minister per Article 76 (5) of the Constitution of Nepal presenting signatures of majority members of the House of Representatives to stake claim to a new government. The president denied this claim stating neither Deuba nor Oli could be appointed prime minister after Oli also demanded to be reappointed. The president also dissolved the lower house for the second time in five months and called for fresh elections later in November.
On 12 July 2021 the constitutional bench of the  formed to hear writs against the dissolution of the House of Representatives filed by the opposition alliance ruled that president 's decision to dissolve the House of Representatives on the recommendation of prime minister Oli was unlawful and ordered the appointment of Deuba as prime minister within 28 hours legitimising his earlier claim.
President Bhandari appointed Deuba as the prime minister in accordance with Article 76 (5) of the  and he was sworn in for a fifth term on 13 July 2021. Required to win a vote of confidence in the House of Representatives within thirty days of his appointment per Article 76 (6) of the constitution Deuba did so on 18 July 2021 receiving 165 votes in his favour and 83 against in the 275-member house. This guaranteed his government to remain in office for at least a year and a half until the next general elections will be held in late 2022.

Deuba was elected second time as party president of . Deuba was unable to win in the first round after none was able to secure 51% votes as per the Constitution of the party. The condition went against him when his close confidant and party vice president  filed candidacy for the post.In the second round he was elected president for the second time after receiving support from  and . Garnering nearly 60% votes Deuba was elected party president for the second time.
Deuba is married to  and has a son Jaiveer Singh. In November 2016 Deuba was conferred an honorary doctorate degree by  in .
He has been elected to the  from Dadeldhura 1 in    and  on a Nepali Congress ticket. He won from Dadeldhura 1 in both the  and  Constituent Assembly elections. He contested and won from two constituencies in the 2008 CA election and gave up his Kanchanpur 4 seat. Only the top two candidates are shown below."
Ranju Darshana,https://en.wikipedia.org/wiki/Ranju_Darshana,"Ranju Darshana (:  रन्जु दर्शना) (born as  on 3 March 1996) is a Nepalese youth activist and politician. She has been active in politics from very young age of seventeen. She became an iconic person after her candidacy for mayor of  in the . Darshana was the central committee member and media coordinator of . She was elected as central member by the first general convention of the party in late 2015.
Darshana entered into the politics from activism against Nepal Bandha or conditional national strike. She was active in the rescue activities during the . She has mobilized youths in peaceful protest against corruption especially in the medical sector reform drive of Dr. 
Darshana who had raised the slogan of ""Kathmandu the most beautiful city in the world"" for this election drive secured third position with 23439 votes.  a candidate from the  was elected with 64913 votes.
Darshana has committed to keep working in the social field to correct the politics of society even after being defeated in the mayoral election.
Darshana studied in  and National College Kathmandu."
Arzu Rana Deuba,https://en.wikipedia.org/wiki/Arzu_Rana_Deuba,"Arzu Rana Deuba (born 26 January 1962) is a member of the  Party of Nepal since 1996 and elected Central Committee member of the party since December 2021. She is currently serving as a member of the . In the  she was elected as a proportional representative from the  category. She is the wife of former PM .
Deuba is a member of Nepali Congress Party convention and Central Leadership Voting Committee since 2000. She was a member of Constituent Assembly and Parliament of Nepal for ten years (2008-2017). She pursued issues such as women's rights especially reproductive rights equal citizenship rights equal property rights violence against women and women's equitable and equal political representation at all levels while writing the .
She was a member of the Constitution Drafting Committee and served as Chair of the Women Parliamentarians Coordination Committee. Deuba is a gender activist and social worker and has established a number of women and children related NGOs in Nepal including RUWDUC Saathi SMNF and established SAMANTA a research-based institute for social and gender equality. She served as an elected regional councilor for South and East Asia for  and currently serves as the board of  and the  based in New Delhi.
Deuba served as Chair of the Gender and Biodiversity Task Force (GBTF) of the IUCN Council as well as a member of the steering committee of the Commission on Environmental Economic and Social Policy (CEESP) and co-chair of the Theme on Environment Conflict and Security (TECS). She also served on the Bureau of IUCN Council. She represented IUCN as the keynote speaker at the IUCN-PATA Asia Pacific Conference in 2009 and also as Keynote Speaker on the Himalayas at a Mountain Conference organized in Munich Germany by ICIMOD and its partners in 2010. Deuba was re-elected as the IUCN Regional Councillor from South and East Asia in the IUCN World Conservation Congress (WCC). She was invited as Speaker in diverse international forums including at the Human Rights Council in Geneva March 2017.
Deuba graduated from St. Bedes College . She obtained her master's degree from . She also obtained her Ph.D. in organizational Psychology in 1990 from  .
Deuba has been a member of the Nepali Congress Party of Nepal since 1996. Since 2000 she has been a member of the Nepali Congress Party convention and Central Leadership Voting Committee. She was a member of the Constituent Assembly and Parliament of Nepal for ten years (2008-2017). She pursued issues such as women's rights especially reproductive rights equal citizenship rights equal property rights violence against women women's equitable and equal political representation at all levels while writing the constitution of Nepal.
Deuba has established a number of women and children issues related non-government organizations (NGOs) in Nepal which include- Saathi (1992) which works on elimination of violence against women; The Rural Women's Development and Unity Centre (1995) which works in areas with the lowest human development indicators; The Safe Motherhood Network Federation (1996) which works in the area of reproductive health and rights; and Samanata – Institute for Social & Gender Equality (1997) which is a research-based organization.
Deuba was elected as regional councilor of the  (IUCN) during its fourth world congress held in Barcelona  in October 2008. Deuba is the first candidate to be elected from Nepal in IUCN's highest decision-making body. She served for two terms as an elected regional councilor for South & East Asia for IUCN (2008 – 2016). She currently serves on the board of IPAS USA (2014 ongoing) and the Mahatma Gandhi Institute for Education for Peace and Sustainable Development which is a UNESCO Type I institution based in New Delhi India (2014 ongoing).  She is also associated with the White Ribbon Alliance for safe motherhood. Deuba was a panelist on discussion on preventable maternal mortality and morbidity and human rights at the 34th session of the Human Rights Council (Geneva 2017). 
She is married to former Prime Minister and President of Nepali Congress Party ."
Sushila Chaudhary,https://en.wikipedia.org/wiki/Sushila_Chaudhary,Sushila Chaudhary (: ) is a member of . She won Dang–2 seat in  from .
Kamal Prasad Chaulagain,https://en.wikipedia.org/wiki/Kamal_Prasad_Chaulagain,"Kamal Prasad Chaulagain is a  politician. He was elected to the  in 1991 then belonging to the . When the Samyukta Janamorcha Nepal split in 1994 he sided with the group of  (the other more militant section would form the ).
He contested the  in the  constituency coming second with 7215 votes.
In 1995 Chaulagain deserted the SJM and joined the .
When the CPN(UML) split in 1998 Chaulagain joined the break-away . He became a  member of CPN(ML). When CPN(ML) reunified with CPN(UML) in 2002 he rejoined CPN(UML) and became a Central Committee member of the party.
On November 8 2002 Chaulagain resigned from CPN(UML). A few days after leaving CPN(UML) he was appointed by  as Minister for Labour and Transport Management as well as Minister for Population and Environment in the cabinet led by .
Chaulagain is the Chief Adviser of the National Integrated Study and Research Centre of Nepal an organization that maintains links with ."
Tek Bahadur Chokhyal,https://en.wikipedia.org/wiki/Tek_Bahadur_Chokhyal,"Tek Bahadur Chokhyal (: ) is a  politician and a leader of . He was elected to the  in the  on behalf of the . He joined the  during the split in the party.
Chokhal is the NC candidate in the Kailali-6 constituency for the .
Chokhal was the law minister in a cabinet led by  in 2002. He was elected as Member of House of Representatives twice. He also became a whip and a chief whip of NC parliamentary party.
Nepali Congress leader and former minister Tek Bahadur Chokhal died in Kathmandu on 13 November 2009. Chokhyal's death was attributed to excessive bleeding from his nose although he had previously reported problems with both his lungs and liver.
He is survived by his wife two sons and a daughter."
Shanta Chaudhary,https://en.wikipedia.org/wiki/Shanta_Chaudhary,"Shanta Chaudhary (: ) is a social reformer and Former Member of  (CA). Chaudhary was an illiterate forced child labourer as part of the now abandoned  system.
Chaudhary was forced to become a Kamlari when she was eight. She was leased for Rs 7000 a year by her parents who had nine other children. She was sent to work for a family in . During this time she was forced to work for 19 hours a day and she lived in the cowshed. She was reprimanded for her mistakes and sometimes beaten by the landlord's wife. Chaudhary remained as a servants until she was eighteen during which time she became active in politics. She represented Dang in a forum for the lands rights movement.
In 2008 Chaudhary was chosen to lead the Parliamentary Committee on Natural Resources and Means. Her illiteracy was a problem in the CA and she started taking classes. Eventually in 2013 she published a book  about her experiences.
In 2016 she was diagnosed with  and is currently receiving treatment."
Rukmini Chaudhary,https://en.wikipedia.org/wiki/Rukmini_Chaudhary,Rukmini Chaudhary (: ) is a  politician. She was elected to the Second Constituent Assembly in the  as a Proportional Representation candidate of the .
Balbir Prasad Chaudhary,https://en.wikipedia.org/wiki/Balbir_Prasad_Chaudhary,Balbir Prasad Chaudhary (: ) is a member of the . He won the Bara–4 seat in CA assembly 2013 from the .
Laxmilal Chaudhary,https://en.wikipedia.org/wiki/Laxmilal_Chaudhary,Laxmilal Chaudhary is a  politician belonging to the . After the  in which NLSD won one  seat Chaudhary was selected to represent the party in the . Chaudhary stood as a representative for the .
Rupa So.Si. Chaudhari,https://en.wikipedia.org/wiki/Rupa_So.Si._Chaudhari,Rupa So.Si. Chaudhari (: ) is a  politician belonging to the . In the  she was elected from the -1 constituency winning 21780 votes.
Damodar Chaudhary,https://en.wikipedia.org/wiki/Damodar_Chaudhary,Damodar Chaudhary (: ) (d. April 29 2010 ) was a  politician from  belonging to the . He was elected to the  in the 2007 election through the  vote. In the Constituent Assembly he sat in the Committee for Determining the Structure of the Legislative Body  and the Development Committee.
Parbata D.C.,https://en.wikipedia.org/wiki/Parbati_Chaudhary,Parbata D.C. (: ) is a member of . She won Dang–1 seat in  from .
Umakant Chaudhary,https://en.wikipedia.org/wiki/Uma_Kanta_Chaudhari,"Umakant Chaudhary (: ) is a  politician and the former minister for  of Nepal. He was elected to the  in the  on behalf of the .
He was appointed in 2004 as minister of state for agriculture and cooperation. In 2009 he became Health Minister. He hails from Bara and elected from ."
Smriti Narayan Chaudhary,https://en.wikipedia.org/wiki/Smriti_Narayan_Chaudhari,Smriti Narayan Chaudhary is a  politician and a member of the Provincial Assembly of Province No. 2. He was elected to the  in the  on behalf of the  under the  voting system. He was elected to the  from the  of the party. He is a leader close to the  Vice-president and former  . They both come from the same district and municipality.
Phulmati Devi Chaudhari,https://en.wikipedia.org/wiki/Phulmati_Devi_Chaudhari,Phulmati Devi Chaudhari (: ) is a  politician belonging to the . After the  she became a Constituent Assembly member for  elected through the proportional representation system.
Ramcharan Chaudhari (Tharu),https://en.wikipedia.org/wiki/Ramcharan_Chaudhari_(Tharu),Ramcharan Chaudhari (Tharu) (: ) is a  politician belonging to the . In the  he was elected from the -4 constituency winning 24444 votes.
Krishna Kumar Chaudhari,https://en.wikipedia.org/wiki/Krishna_Kumar_Chaudhari,Krishna Kumar Chaudhari (: ) is a  politician belonging to the . In the  he was elected from the -4 constituency winning 27547 votes.
Devi Lal Chaudhari,https://en.wikipedia.org/wiki/Devi_Lal_Chaudhari,Devi Lal Chaudhari (: ) is a  politician belonging to the . In the  he was elected from the -2 constituency winning 18284 votes.
Dan Bahadur Kurmi,https://en.wikipedia.org/wiki/Dan_Bahadur_Chaudhari,"Dan Bahadur Kurmi (: ) is a  politician belonging to the .
He was elected to the  in the  from the -1 constituency as a candidate of the . He won by 14494 votes defeating the incumbent  of the .
In February 2008 Chaudhari resigned from the parliament and the CPN(UML) and joined the .
In the  he was elected from the -2 constituency winning 8434 votes."
Dharmashila Chapagain,https://en.wikipedia.org/wiki/Dharma_Sila_Chapagain,"Dharmashila Chapagain (: ) is a  politician belonging to the  [CPN(M)]. In January 2007 she was nominated to the  on behalf of the CPN(M). In April 2008 she won the -4 seat in the  with 19289 votes.
In 2011 she was serving as the Minister of State for Health and Population."
Bir Man Chaudhari,https://en.wikipedia.org/wiki/Bir_Man_Chaudhari,"Bir Man Chaudhari(: ) is a  politician belonging to the  and current  . In the  he was elected from the -3 constituency winning 19739 votes.
He was elected to the   from .He contested and won  from ."
Gyan Kumari Chhantyal,https://en.wikipedia.org/wiki/Gyan_Kumari_Chantyal,"Gyan Kumari Chhantyal (: ) (1953/1954 – 1 July 2020) was a member of . She won Baglung–3 seat in CA assembly 2013 from . Gyan was born in Tamankhola rural Municipality-5 of Baglung
Gyan Kumari was admitted to Sahid Gangalal National Heart Centre in  where she died on 1 July 2020 morning. She was 66. Gyan underwent heart surgery on June 28 after three out of the four valves blocked in her heart. Gyan's funeral rites will be performed at Pashupati Aryaghat on 1 July 2020."
Narendra Bahadur Bum,https://en.wikipedia.org/wiki/Narendra_Bahadur_Bum,Narendra Bahadur Bum (: )is a  politician. He was elected to the  in the  on behalf of the . Bam was the NC candidate in the Baitadi-1 constituency for the .
Renu Chand (Bhatt),https://en.wikipedia.org/wiki/Renu_Chand_(Bhatt),Renu Chand (Bhatt) (: ) is a  politician belonging to the . In the  she was elected from the -2 constituency winning 20021 votes.
Khem Bahadur Bam,https://en.wikipedia.org/wiki/Khem_Bahadur_Bum,Khem Bahadur Bam (: ) is a  politician belonging to the . In the  he was elected from the -2 constituency winning 10929 votes.
Keshav Kumar Budhathoki,https://en.wikipedia.org/wiki/Keshav_Kumar_Budhathoki,"Keshav Kumar Budhathoki (: ) is a  politician belonging to the . He was the  President of . In April 2008 he won the -5 seat in the  with 16466 votes.
He was inducted in the central working committee of Nepali Congress on February 25 2012. He was appointed as zonal coordinator of sagarmatha region on April 28 2013."
Janak Kumari Chalise,https://en.wikipedia.org/wiki/Janak_Kumari_Chalise,"Janak Kumari Chalise (: ) is a  politician of  district a member of the Central Committee of  and the .
After the  she became a  member."
Nar Bahadur Chand,https://en.wikipedia.org/wiki/Nar_Bahadur_Chand,Nar Bahadur Chand (: ) is a member of . He won Baitadi–2 seat in CA assembly 2013 from .
Binayadhoj Chand,https://en.wikipedia.org/wiki/Binayadhoj_Chand,Binayadhoj Chand is a  politician. He was elected to the  in the  on behalf of the . Chand is the NC candidate in the Baitadi-2 constituency for the .
Karn Jit Budhathoki,https://en.wikipedia.org/wiki/Karn_Jit_Budhathoki,Karn Jit Budhathoki (: ) is a  politician belonging to the . In the  he was elected from the -1 constituency winning 13318 votes.
Sita Devi Boudel,https://en.wikipedia.org/wiki/Sita_Devi_Boudel,Sita Devi Boudel (: )is a  politician belonging to the . In the  she was elected from the -3 constituency winning 13535 votes.
Sabitri Bogati (Pathak),https://en.wikipedia.org/wiki/Sabitri_Bogati_(Pathak),Sabitri Bogati (Pathak) (: ) is a  politician elected to the  in the  on behalf of the .
Gunakhar Basyal,https://en.wikipedia.org/wiki/Gunakhar_Basyal,Gunakhar Basyal (: ) is a  politician belonging to the . In the  he was elected from the -2 constituency winning 15678 votes.
Raj Bahadur Budha,https://en.wikipedia.org/wiki/Raj_Bahadur_Budha,Raj Bahadur Budha (: ) is a  politician belonging to the . In the  he was elected from the -2 constituency winning 16292 votes.
Post Bahadur Bogati,https://en.wikipedia.org/wiki/Post_Bahadur_Bogati,"Post Bahadur Bogati (18 July 1953 – 15 September 2014) represented  in the CA Election-2008. He was assigned as the General Secretary from the 7th convention of UCPN- Maoist held in Hetauda. He was the  as well as . He was also the vice-chairman of UCPN (Maoist).
Bogati died on 15 September 2014 due to cardiac arrest followed by brain hemorrhage in Norvic International Hospital  Nepal."
Buddhiram Bhandari,https://en.wikipedia.org/wiki/Buddhiram_Bhandari,Buddhiram Bhandari (: ) is a member of . He won Dang–4 seat in  from .
Ram Bahadur Bohara,https://en.wikipedia.org/wiki/Ram_Bahadur_Bohara,Ram Bahadur Bohara (: ) is a  politician belonging to the . In the  he was elected from the -1 constituency winning 9723 votes.
Mirza Dilshad Beg,https://en.wikipedia.org/wiki/Mirza_Dilshad_Beg,"Mirza Dilshad Beg was a  parliamentarian with the dubious record of links with  . He was murdered in 1998 at around 9:30 pm in Siphal  in  at the time of Football World Cup.
Hailing from  near   Mirza began his forays into the underworld around late eighties. He grew in notoriety through car thefts assault kidnapping and of course murders; he later thought of his antecedents as petty crimes.
Mirza's graduation to the big league began after a chance meeting with  in Mumbai in the early eighties when both were struggling to carve a niche for themselves in India. Besides Dawood Mirza also had links with   the brothers  and members of the . However he shot to prominence only after his association with Pakistan's  operatives in India and Nepal.
The porous Indo-Nepal border helped him sneak in and out of his home state and into Nepal. From then on his notoriety grew so much that the UP police announced a reward for his arrest.
Beg the elusive crook found Kathmandu safer than UP. Dawood's reputation of transforming crooks into kings in India also helped him in Nepal. Playing the communal card in the election Mirza represented the Muslim minority in Hindu Nepal and won with a thumping majority. Beg had been elected to the House of Representatives from the  of  in 1994 and held ministerial portfolios in two governments.
He resigned from the  and joined the  winning two consecutive terms from the  constituency in south-west Nepal. Finally his shady past became his nemesis and began to erode his popularity as a politician.  officers believed that Mirza regularly used his Krishna Nagar mansion to shelter gangsters on the run from Indian enforcement agencies.
His residence was also used for other illegal activities including confinement of abductees drug-trafficking gun-running and forging of documents.
He was so effective that Dawood whose reach had spread from  to  and  to  regarded Kathmandu as his strongest base. In fact the mafia don even considered shifting to Kathmandu for a while following the  murder. The Indian government had tried to extradite his lieutenant  for the murder and had turned the heat on the  to secure Salem's custody. However it was Mirza's declining clout which forced him to change his mind making him opt for the ISI sanctuary in Karachi.
Mirza's greed turned him towards gun-running smuggling arms procured from the Afghan  and the ISI into India.
Mirza's exploits allegedly include an aborted bid on the life of UP Chief Minister  in . Mirza's murder had also stunned the Mumbai underworld as most fugitives had at some point in time used Mirza's good offices for passage out of the country.
Mirza Dilshad Beg was shot dead on June 29 1998 around 9:30 pm as he was on his way to visit his second wife in  Chabahil area. As he climbed from his car and was walking towards the residence killers gunned him down. His driver who was parking the car was also killed. In an interview published in the Indian newsmagazine  Rajendra Sadashiv Nikhalje alias  took the responsibility of killing Beg and alleged that ""through the ISI he (Beg) was spreading terror in India"".
The intelligence reports available with the Indian Authorities list three reasons why Beg was being targeted. Firstly while Beg had initially helped Babloo Srivastava obtain a Nepalese passport he did not come to his rescue when he was eventually arrested in Singapore in 1995. Babloo Srivastava's Nepalese citizenship was cancelled and he was handed over to the Indian authorities. 
Secondly following  killing in Mumbai the main hit-man  -- a close associate of  -- had absconded to  and his local hideout was raided by the Nepal police. Even as the modalities for Wahi's surrender were being worked out his dead body -- hacked into pieces -- was recovered at the Indo-Nepal border near Krishnanagar. Besides  Wahi's associates including Karan Singh Magga -- who was to eventually gun down Beg on 29 June 1998 along with underworld don 's associate Rohit Verma -- harbored a grudge against him.
The third angle to the Nepal MP's killing the intelligence report states related to Shafi Mohammad Khan of Krishnanagar who was arrested in a narcotics case by the Nepal Police in Mumbai. Like  he too was of the view that Mirza had made no efforts to secure his release after arrest nor was he extended sufficient help during his trial.
This along with the internecine  were the main reasons for Mirza's murder. Chhota Rajan is believed to have contacted Rohit Verma in Nepal to organise the killing and advised him not to strike in Kathmandu. Babloo Srivastava then contacted Shafi Mohammad and gave him some money to arrange for a safe house in Kathmandu. Despite taking the money Shafi was not able to find the place. The gang made its first attempt on Beg on 27 June 1998 and finally succeeded two days later when the MP was shot six or seven times before he finally collapsed ending a bloody chapter of the Mumbai mafia's free run in the Himalayan kingdom.
In an interview to   a key lieutenant of Chhota Rajan admitted to being one of the main architects of the murder of Nepal's member of Parliament Mirza Dilshad Baig who was killed in Kathmandu in 1998."
